"batch","amino_acid","sample","ratio","condition","ratio_sample_is","ratio_adj","concentration_sample_uM","cell_line","dox_conc","timepoint","replicate","mean_m0","ratio_to_m0","AA_concentration_mM","AA_concentration_uM","mean_glc_m0","correction_factor","final_concentration","final_concentration_uM","concentration_sample_mM","keep_manual_inspection","mean_concentration_mM","substraction","interval","mean_auc","CORE_value"
4,"Ser","151",2.21,4.4,0.05,44.2,194.48,"M",0,16,3,214.28,0.907597535934291,0.25,250,NA,NA,226.899383983573,226.899383983573,0.19448,"y",0.21428,-2.97e-05,22,6085415.94208765,-4.88052095085076e-12
4,"Ser","152",2.12,4.4,0.05,42.4,186.56,"M",100,16,3,214.28,0.870636550308008,0.25,250,NA,NA,217.659137577002,217.659137577002,0.18656,"y",0.21428,-4.158e-05,22,6085415.94208765,-6.83272933119106e-12
4,"Ser","153",2.25,4.4,0.05,45,198,"M",1000,16,3,214.28,0.924024640657084,0.25,250,NA,NA,231.006160164271,231.006160164271,0.198,"y",0.21428,-2.442e-05,22,6085415.94208765,-4.01287278181062e-12
4,"Ser","154",1.95,4.4,0.05,39,171.6,"M",0,18,3,214.28,0.80082135523614,0.25,250,NA,NA,200.205338809035,200.205338809035,0.1716,"y",0.21428,-6.402e-05,24,7005915.22298741,-9.13799239104996e-12
4,"Ser","155",1.99,4.4,0.05,39.8,175.12,"M",100,18,3,214.28,0.817248459958932,0.25,250,NA,NA,204.312114989733,204.312114989733,0.17512,"y",0.21428,-5.874e-05,24,7005915.22298741,-8.38434353405614e-12
4,"Ser","156",1.85,4.4,0.05,37,162.8,"M",1000,18,3,214.28,0.759753593429158,0.25,250,NA,NA,189.93839835729,189.93839835729,0.1628,"y",0.21428,-7.722e-05,24,7005915.22298741,-1.10221145335345e-11
4,"Ser","157",1.78,4.4,0.05,35.6,156.64,"M",0,20,3,214.28,0.731006160164271,0.25,250,NA,NA,182.751540041068,182.751540041068,0.15664,"y",0.21428,-8.646e-05,26,8015331.07929134,-1.07868282850325e-11
4,"Ser","158",1.83,4.4,0.05,36.6,161.04,"M",100,20,3,214.28,0.751540041067762,0.25,250,NA,NA,187.88501026694,187.88501026694,0.16104,"y",0.21428,-7.986e-05,26,8015331.07929134,-9.96340627854148e-12
4,"Ser","159",1.75,4.4,0.05,35,154,"M",1000,20,3,214.28,0.718685831622177,0.25,250,NA,NA,179.671457905544,179.671457905544,0.154,"y",0.21428,-9.042e-05,26,8015331.07929134,-1.12808814889271e-11
4,"Ser","160",1.74,4.4,0.05,34.8,153.12,"M",0,22,3,214.28,0.714579055441478,0.25,250,NA,NA,178.64476386037,178.64476386037,0.15312,"y",0.21428,-9.174e-05,28,9122357.54912758,-1.00566108602895e-11
4,"Ser","161",1.82,4.4,0.05,36.4,160.16,"M",100,22,3,214.28,0.747433264887064,0.25,250,NA,NA,186.858316221766,186.858316221766,0.16016,"y",0.21428,-8.118e-05,28,9122357.54912758,-8.89901536557989e-12
4,"Ser","162",1.68,4.4,0.05,33.6,147.84,"M",1000,22,3,214.28,0.68993839835729,0.25,250,NA,NA,172.484599589322,172.484599589322,0.14784,"y",0.21428,-9.966e-05,28,9122357.54912758,-1.09248074813216e-11
4,"Ser","163",1.63,4.4,0.05,32.6,143.44,"M",0,24,3,214.28,0.669404517453799,0.25,250,NA,NA,167.35112936345,167.35112936345,0.14344,"y",0.21428,-0.00010626,30,10336548.2777019,-1.0280027446805e-11
4,"Ser","164",1.49,4.4,0.05,29.8,131.12,"M",100,24,3,214.28,0.611909650924025,0.25,250,NA,NA,152.977412731006,152.977412731006,0.13112,"y",0.21428,-0.00012474,30,10336548.2777019,-1.20678583071189e-11
4,"Ser","165",1.56,4.4,0.05,31.2,137.28,"M",1000,24,3,214.28,0.640657084188912,0.25,250,NA,NA,160.164271047228,160.164271047228,0.13728,"y",0.21428,-0.0001155,30,10336548.2777019,-1.11739428769619e-11
4,"Ser","166",1.67,4.4,0.05,33.4,146.96,"E",0,16,3,214.28,0.685831622176591,0.25,250,NA,NA,171.457905544148,171.457905544148,0.14696,"y",0.21428,-0.00010098,22,6085415.94208765,-1.65937712328926e-11
4,"Ser","167",1.87,4.4,0.05,37.4,164.56,"E",100,16,3,214.28,0.767967145790554,0.25,250,NA,NA,191.991786447639,191.991786447639,0.16456,"y",0.21428,-7.458e-05,22,6085415.94208765,-1.22555303876919e-11
4,"Ser","168",1.83,4.4,0.05,36.6,161.04,"E",1000,16,3,214.28,0.751540041067762,0.25,250,NA,NA,187.88501026694,187.88501026694,0.16104,"y",0.21428,-7.986e-05,22,6085415.94208765,-1.3123178556732e-11
4,"Ser","169",1.66,4.4,0.05,33.2,146.08,"E",0,18,3,214.28,0.681724845995893,0.25,250,NA,NA,170.431211498973,170.431211498973,0.14608,"y",0.21428,-0.0001023,24,7005915.22298741,-1.46019466042551e-11
4,"Ser","170",1.74,4.4,0.05,34.8,153.12,"E",100,18,3,214.28,0.714579055441478,0.25,250,NA,NA,178.64476386037,178.64476386037,0.15312,"y",0.21428,-9.174e-05,24,7005915.22298741,-1.30946488902675e-11
4,"Ser","171",1.69,4.4,0.05,33.8,148.72,"E",1000,18,3,214.28,0.694045174537988,0.25,250,NA,NA,173.511293634497,173.511293634497,0.14872,"y",0.21428,-9.834e-05,24,7005915.22298741,-1.40367099615097e-11
4,"Ser","172",1.47,4.4,0.05,29.4,129.36,"E",0,20,3,214.28,0.603696098562628,0.25,250,NA,NA,150.924024640657,150.924024640657,0.12936,"y",0.21428,-0.00012738,26,8015331.07929134,-1.58920447252769e-11
4,"Ser","173",1.81,4.4,0.05,36.2,159.28,"E",100,20,3,214.28,0.743326488706366,0.25,250,NA,NA,185.831622176591,185.831622176591,0.15928,"y",0.21428,-8.25e-05,26,8015331.07929134,-1.02927750811379e-11
4,"Ser","174",1.64,4.4,0.05,32.8,144.32,"E",1000,20,3,214.28,0.673511293634497,0.25,250,NA,NA,168.377823408624,168.377823408624,0.14432,"y",0.21428,-0.00010494,26,8015331.07929134,-1.30924099032074e-11
4,"Ser","175",1.43,4.4,0.05,28.6,125.84,"E",0,22,3,214.28,0.587268993839836,0.25,250,NA,NA,146.817248459959,146.817248459959,0.12584,"y",0.21428,-0.00013266,28,9122357.54912758,-1.45422934022891e-11
4,"Ser","176",1.43,4.4,0.05,28.6,125.84,"E",100,22,3,214.28,0.587268993839836,0.25,250,NA,NA,146.817248459959,146.817248459959,0.12584,"y",0.21428,-0.00013266,28,9122357.54912758,-1.45422934022891e-11
4,"Ser","177",1.43,4.4,0.05,28.6,125.84,"E",1000,22,3,214.28,0.587268993839836,0.25,250,NA,NA,146.817248459959,146.817248459959,0.12584,"y",0.21428,-0.00013266,28,9122357.54912758,-1.45422934022891e-11
4,"Ser","178",1.36,4.4,0.05,27.2,119.68,"E",0,24,3,214.28,0.558521560574949,0.25,250,NA,NA,139.630390143737,139.630390143737,0.11968,"y",0.21428,-0.0001419,30,10336548.2777019,-1.37279869631246e-11
4,"Ser","179",1.4,4.4,0.05,28,123.2,"E",100,24,3,214.28,0.574948665297741,0.25,250,NA,NA,143.737166324435,143.737166324435,0.1232,"y",0.21428,-0.00013662,30,10336548.2777019,-1.32171781458921e-11
4,"Ser","180",1.24,4.4,0.05,24.8,109.12,"E",1000,24,3,214.28,0.509240246406571,0.25,250,NA,NA,127.310061601643,127.310061601643,0.10912,"y",0.21428,-0.00015774,30,10336548.2777019,-1.52604134148223e-11
4,"Thr","121",4.37,4.69,0.05,87.4,409.906,"TM",0,16,3,422.1,0.971111111111111,0.44915968,449.15968,NA,NA,436.183955911111,436.183955911111,0.409906,"y",0.4221,-1.8291e-05,22,6085415.94208765,-3.00571073104415e-12
4,"Thr","122",3.98,4.69,0.05,79.6,373.324,"TM",100,16,3,422.1,0.884444444444444,0.44915968,449.15968,NA,NA,397.256783644444,397.256783644444,0.373324,"y",0.4221,-7.3164e-05,22,6085415.94208765,-1.20228429241766e-11
4,"Thr","123",4.09,4.69,0.05,81.8,383.642,"TM",1000,16,3,422.1,0.908888888888889,0.44915968,449.15968,NA,NA,408.236242488889,408.236242488889,0.383642,"y",0.4221,-5.7687e-05,22,6085415.94208765,-9.47954922867770e-12
4,"Thr","124",4.24,4.69,0.05,84.8,397.712,"TM",0,18,3,422.1,0.942222222222222,0.44915968,449.15968,NA,NA,423.208231822222,423.208231822222,0.397712,"y",0.4221,-3.65819999999999e-05,24,7005915.22298741,-5.22158759214916e-12
4,"Thr","125",4.4,4.69,0.05,88,412.72,"TM",100,18,3,422.1,0.977777777777778,0.44915968,449.15968,NA,NA,439.178353777778,439.178353777778,0.41272,"y",0.4221,-1.40699999999999e-05,24,7005915.22298741,-2.00830292005736e-12
4,"Thr","126",4.34,4.69,0.05,86.8,407.092,"TM",1000,18,3,422.1,0.964444444444444,0.44915968,449.15968,NA,NA,433.189558044444,433.189558044444,0.407092,"y",0.4221,-2.25119999999999e-05,24,7005915.22298741,-3.21328467209179e-12
4,"Thr","127",8.11,4.69,0.05,162,760.718,"TM",0,20,3,422.1,1.80222222222222,0.44915968,449.15968,NA,NA,809.485556622222,809.485556622222,0.760718,"y",0.4221,0.000507927,26,8015331.07929134,6.33694347713591e-11
4,"Thr","128",4.16,4.69,0.05,83.2,390.208,"TM",100,20,3,422.1,0.924444444444445,0.44915968,449.15968,NA,NA,415.223170844444,415.223170844444,0.390208,"y",0.4221,-4.7838e-05,26,8015331.07929134,-5.96831241613908e-12
4,"Thr","129",4.43,4.69,0.05,88.6,415.534,"TM",1000,20,3,422.1,0.984444444444444,0.44915968,449.15968,NA,NA,442.172751644444,442.172751644444,0.415534,"y",0.4221,-9.84899999999994e-06,26,8015331.07929134,-1.22877020332275e-12
4,"Thr","130",4.53,4.69,0.05,90.6,424.914,"TM",0,22,3,422.1,1.00666666666667,0.44915968,449.15968,NA,NA,452.154077866667,452.154077866667,0.424914,"y",0.4221,4.22100000000006e-06,28,9122357.54912758,4.62709335527386e-13
4,"Thr","131",4.11,4.69,0.05,82.2,385.518,"TM",100,22,3,422.1,0.913333333333333,0.44915968,449.15968,NA,NA,410.232507733333,410.232507733333,0.385518,"y",0.4221,-5.4873e-05,28,9122357.54912758,-6.01522136185594e-12
4,"Thr","132",4.41,4.69,0.05,88.2,413.658,"TM",1000,22,3,422.1,0.98,0.44915968,449.15968,NA,NA,440.1764864,440.1764864,0.413658,"y",0.4221,-1.26629999999999e-05,28,9122357.54912758,-1.38812800658213e-12
4,"Thr","133",4.41,4.69,0.05,88.2,413.658,"TM",0,24,3,422.1,0.98,0.44915968,449.15968,NA,NA,440.1764864,440.1764864,0.413658,"y",0.4221,-1.26629999999999e-05,30,10336548.2777019,-1.22507046451054e-12
4,"Thr","134",4.89,4.69,0.05,97.8,458.682,"TM",100,24,3,422.1,1.08666666666667,0.44915968,449.15968,NA,NA,488.086852266667,488.086852266667,0.458682,"y",0.4221,5.48730000000001e-05,30,10336548.2777019,5.30863867954573e-12
4,"Thr","135",4.09,4.69,0.05,81.8,383.642,"TM",1000,24,3,422.1,0.908888888888889,0.44915968,449.15968,NA,NA,408.236242488889,408.236242488889,0.383642,"y",0.4221,-5.7687e-05,30,10336548.2777019,-5.58087656054806e-12
4,"Thr","136",4.37,4.69,0.05,87.4,409.906,"T",0,16,3,422.1,0.971111111111111,0.44915968,449.15968,NA,NA,436.183955911111,436.183955911111,0.409906,"y",0.4221,-1.8291e-05,22,6085415.94208765,-3.00571073104415e-12
4,"Thr","137",4.31,4.69,0.05,86.2,404.278,"T",100,16,3,422.1,0.957777777777778,0.44915968,449.15968,NA,NA,430.195160177778,430.195160177778,0.404278,"y",0.4221,-2.67329999999999e-05,22,6085415.94208765,-4.3929618376799e-12
4,"Thr","138",4.64,4.69,0.05,92.8,435.232,"T",1000,16,3,422.1,1.03111111111111,0.44915968,449.15968,NA,NA,463.133536711111,463.133536711111,0.435232,"y",0.4221,1.9698e-05,22,6085415.94208765,3.23691924881679e-12
4,"Thr","139",4.35,4.69,0.05,87,408.03,"T",0,18,3,422.1,0.966666666666667,0.44915968,449.15968,NA,NA,434.187690666667,434.187690666667,0.40803,"y",0.4221,-2.1105e-05,24,7005915.22298741,-3.01245438008606e-12
4,"Thr","140",3.91,4.69,0.05,78.2,366.758,"T",100,18,3,422.1,0.868888888888889,0.44915968,449.15968,NA,NA,390.269855288889,390.269855288889,0.366758,"y",0.4221,-8.3013e-05,24,7005915.22298741,-1.18489872283385e-11
4,"Thr","141",4.35,4.69,0.05,87,408.03,"T",1000,18,3,422.1,0.966666666666667,0.44915968,449.15968,NA,NA,434.187690666667,434.187690666667,0.40803,"y",0.4221,-2.1105e-05,24,7005915.22298741,-3.01245438008606e-12
4,"Thr","142",4.2,4.69,0.05,84,393.96,"T",0,20,3,422.1,0.933333333333333,0.44915968,449.15968,NA,NA,419.215701333333,419.215701333333,0.39396,"y",0.4221,-4.221e-05,26,8015331.07929134,-5.26615801424037e-12
4,"Thr","143",4.31,4.69,0.05,86.2,404.278,"T",100,20,3,422.1,0.957777777777778,0.44915968,449.15968,NA,NA,430.195160177778,430.195160177778,0.404278,"y",0.4221,-2.67329999999999e-05,26,8015331.07929134,-3.33523340901889e-12
4,"Thr","144",4.16,4.69,0.05,83.2,390.208,"T",1000,20,3,422.1,0.924444444444445,0.44915968,449.15968,NA,NA,415.223170844444,415.223170844444,0.390208,"y",0.4221,-4.7838e-05,26,8015331.07929134,-5.96831241613908e-12
4,"Thr","145",3.91,4.69,0.05,78.2,366.758,"T",0,22,3,422.1,0.868888888888889,0.44915968,449.15968,NA,NA,390.269855288889,390.269855288889,0.366758,"y",0.4221,-8.3013e-05,28,9122357.54912758,-9.0999502653718e-12
4,"Thr","146",4.6,4.69,0.05,92,431.48,"T",100,22,3,422.1,1.02222222222222,0.44915968,449.15968,NA,NA,459.141006222222,459.141006222222,0.43148,"y",0.4221,1.40700000000001e-05,28,9122357.54912758,1.54236445175794e-12
4,"Thr","147",4.26,4.69,0.05,85.2,399.588,"T",1000,22,3,422.1,0.946666666666667,0.44915968,449.15968,NA,NA,425.204497066667,425.204497066667,0.399588,"y",0.4221,-3.3768e-05,28,9122357.54912758,-3.70167468421904e-12
4,"Thr","148",4.3,4.69,0.05,86,403.34,"T",0,24,3,422.1,0.955555555555555,0.44915968,449.15968,NA,NA,429.197027555556,429.197027555556,0.40334,"y",0.4221,-2.814e-05,30,10336548.2777019,-2.72237881002345e-12
4,"Thr","149",4.25,4.69,0.05,85,398.65,"T",100,24,3,422.1,0.944444444444444,0.44915968,449.15968,NA,NA,424.206364444444,424.206364444444,0.39865,"y",0.4221,-3.5175e-05,30,10336548.2777019,-3.4029735125293e-12
4,"Thr","150",4.47,4.69,0.05,89.4,419.286,"T",1000,24,3,422.1,0.993333333333333,0.44915968,449.15968,NA,NA,446.165282133333,446.165282133333,0.419286,"y",0.4221,-4.22099999999997e-06,30,10336548.2777019,-4.08356821503514e-13
4,"Thr","151",4.42,4.69,0.05,88.4,414.596,"M",0,16,3,422.1,0.982222222222222,0.44915968,449.15968,NA,NA,441.174619022222,441.174619022222,0.414596,"y",0.4221,-1.12559999999999e-05,22,6085415.94208765,-1.849668142181e-12
4,"Thr","152",4.22,4.69,0.05,84.4,395.836,"M",100,16,3,422.1,0.937777777777778,0.44915968,449.15968,NA,NA,421.211966577778,421.211966577778,0.395836,"y",0.4221,-3.93959999999999e-05,22,6085415.94208765,-6.47383849763354e-12
4,"Thr","153",4.52,4.69,0.05,90.4,423.976,"M",1000,16,3,422.1,1.00444444444444,0.44915968,449.15968,NA,NA,451.155945244444,451.155945244444,0.423976,"y",0.4221,2.81400000000007e-06,22,6085415.94208765,4.62417035545265e-13
4,"Thr","154",4.16,4.69,0.05,83.2,390.208,"M",0,18,3,422.1,0.924444444444445,0.44915968,449.15968,NA,NA,415.223170844444,415.223170844444,0.390208,"y",0.4221,-4.7838e-05,24,7005915.22298741,-6.82822992819506e-12
4,"Thr","155",3.96,4.69,0.05,79.2,371.448,"M",100,18,3,422.1,0.88,0.44915968,449.15968,NA,NA,395.2605184,395.2605184,0.371448,"y",0.4221,-7.5978e-05,24,7005915.22298741,-1.08448357683098e-11
4,"Thr","156",4.25,4.69,0.05,85,398.65,"M",1000,18,3,422.1,0.944444444444444,0.44915968,449.15968,NA,NA,424.206364444444,424.206364444444,0.39865,"y",0.4221,-3.5175e-05,24,7005915.22298741,-5.02075730014342e-12
4,"Thr","157",4.39,4.69,0.05,87.8,411.782,"M",0,20,3,422.1,0.975555555555556,0.44915968,449.15968,NA,NA,438.180221155556,438.180221155556,0.411782,"y",0.4221,-1.5477e-05,26,8015331.07929134,-1.93092460522147e-12
4,"Thr","158",4.44,4.69,0.05,88.8,416.472,"M",100,20,3,422.1,0.986666666666667,0.44915968,449.15968,NA,NA,443.170884266667,443.170884266667,0.416472,"y",0.4221,-8.44200000000003e-06,26,8015331.07929134,-1.05323160284808e-12
4,"Thr","159",3.9,4.69,0.05,78,365.82,"M",1000,20,3,422.1,0.866666666666667,0.44915968,449.15968,NA,NA,389.271722666667,389.271722666667,0.36582,"y",0.4221,-8.442e-05,26,8015331.07929134,-1.05323160284807e-11
4,"Thr","160",4.13,4.69,0.05,82.6,387.394,"M",0,22,3,422.1,0.917777777777778,0.44915968,449.15968,NA,NA,412.228772977778,412.228772977778,0.387394,"y",0.4221,-5.20589999999999e-05,28,9122357.54912758,-5.70674847150434e-12
4,"Thr","161",3.98,4.69,0.05,79.6,373.324,"M",100,22,3,422.1,0.884444444444444,0.44915968,449.15968,NA,NA,397.256783644444,397.256783644444,0.373324,"y",0.4221,-7.3164e-05,28,9122357.54912758,-8.02029514914125e-12
4,"Thr","162",4.29,4.69,0.05,85.8,402.402,"M",1000,22,3,422.1,0.953333333333333,0.44915968,449.15968,NA,NA,428.198894933333,428.198894933333,0.402402,"y",0.4221,-2.9547e-05,28,9122357.54912758,-3.23896534869166e-12
4,"Thr","163",4.05,4.69,0.05,81,379.89,"M",0,24,3,422.1,0.9,0.44915968,449.15968,NA,NA,404.243712,404.243712,0.37989,"y",0.4221,-6.3315e-05,30,10336548.2777019,-6.12535232255275e-12
4,"Thr","164",3.83,4.69,0.05,76.6,359.254,"M",100,24,3,422.1,0.851111111111111,0.44915968,449.15968,NA,NA,382.284794311111,382.284794311111,0.359254,"y",0.4221,-9.42689999999999e-05,30,10336548.2777019,-9.11996901357854e-12
4,"Thr","165",4.1,4.69,0.05,82,384.58,"M",1000,24,3,422.1,0.911111111111111,0.44915968,449.15968,NA,NA,409.234375111111,409.234375111111,0.38458,"y",0.4221,-5.628e-05,30,10336548.2777019,-5.44475762004689e-12
4,"Thr","166",3.84,4.69,0.05,76.8,360.192,"E",0,16,3,422.1,0.853333333333333,0.44915968,449.15968,NA,NA,383.282926933333,383.282926933333,0.360192,"y",0.4221,-9.2862e-05,22,6085415.94208765,-1.52597621729934e-11
4,"Thr","167",4.07,4.69,0.05,81.4,381.766,"E",100,16,3,422.1,0.904444444444444,0.44915968,449.15968,NA,NA,406.239977244444,406.239977244444,0.381766,"y",0.4221,-6.0501e-05,22,6085415.94208765,-9.94196626422296e-12
4,"Thr","168",4.26,4.69,0.05,85.2,399.588,"E",1000,16,3,422.1,0.946666666666667,0.44915968,449.15968,NA,NA,425.204497066667,425.204497066667,0.399588,"y",0.4221,-3.3768e-05,22,6085415.94208765,-5.54900442654304e-12
4,"Thr","169",4.22,4.69,0.05,84.4,395.836,"E",0,18,3,422.1,0.937777777777778,0.44915968,449.15968,NA,NA,421.211966577778,421.211966577778,0.395836,"y",0.4221,-3.93959999999999e-05,24,7005915.22298741,-5.62324817616063e-12
4,"Thr","170",4.19,4.69,0.05,83.8,393.022,"E",100,18,3,422.1,0.931111111111111,0.44915968,449.15968,NA,NA,418.217568711111,418.217568711111,0.393022,"y",0.4221,-4.3617e-05,24,7005915.22298741,-6.22573905217785e-12
4,"Thr","171",4.11,4.69,0.05,82.2,385.518,"E",1000,18,3,422.1,0.913333333333333,0.44915968,449.15968,NA,NA,410.232507733333,410.232507733333,0.385518,"y",0.4221,-5.4873e-05,24,7005915.22298741,-7.83238138822375e-12
4,"Thr","172",4.29,4.69,0.05,85.8,402.402,"E",0,20,3,422.1,0.953333333333333,0.44915968,449.15968,NA,NA,428.198894933333,428.198894933333,0.402402,"y",0.4221,-2.9547e-05,26,8015331.07929134,-3.68631060996826e-12
4,"Thr","173",4.27,4.69,0.05,85.4,400.526,"E",100,20,3,422.1,0.948888888888889,0.44915968,449.15968,NA,NA,426.202629688889,426.202629688889,0.400526,"y",0.4221,-3.2361e-05,26,8015331.07929134,-4.03738781091761e-12
4,"Thr","174",4.29,4.69,0.05,85.8,402.402,"E",1000,20,3,422.1,0.953333333333333,0.44915968,449.15968,NA,NA,428.198894933333,428.198894933333,0.402402,"y",0.4221,-2.9547e-05,26,8015331.07929134,-3.68631060996826e-12
4,"Thr","175",4.12,4.69,0.05,82.4,386.456,"E",0,22,3,422.1,0.915555555555556,0.44915968,449.15968,NA,NA,411.230640355556,411.230640355556,0.386456,"y",0.4221,-5.34659999999999e-05,28,9122357.54912758,-5.86098491668014e-12
4,"Thr","176",4.1,4.69,0.05,82,384.58,"E",100,22,3,422.1,0.911111111111111,0.44915968,449.15968,NA,NA,409.234375111111,409.234375111111,0.38458,"y",0.4221,-5.628e-05,28,9122357.54912758,-6.16945780703173e-12
4,"Thr","177",4.25,4.69,0.05,85,398.65,"E",1000,22,3,422.1,0.944444444444444,0.44915968,449.15968,NA,NA,424.206364444444,424.206364444444,0.39865,"y",0.4221,-3.5175e-05,28,9122357.54912758,-3.85591112939483e-12
4,"Thr","178",4.01,4.69,0.05,80.2,376.138,"E",0,24,3,422.1,0.891111111111111,0.44915968,449.15968,NA,NA,400.251181511111,400.251181511111,0.376138,"y",0.4221,-6.8943e-05,30,10336548.2777019,-6.66982808455744e-12
4,"Thr","179",3.87,4.69,0.05,77.4,363.006,"E",100,24,3,422.1,0.86,0.44915968,449.15968,NA,NA,386.2773248,386.2773248,0.363006,"y",0.4221,-8.8641e-05,30,10336548.2777019,-8.57549325157385e-12
4,"Thr","180",3.76,4.69,0.05,75.2,352.688,"E",1000,24,3,422.1,0.835555555555555,0.44915968,449.15968,NA,NA,375.297865955555,375.297865955555,0.352688,"y",0.4221,-0.000104118,30,10336548.2777019,-1.00728015970867e-11
4,"Trp","121",0.491,4.01,0.05,9.83,39.41028,"TM",0,16,3,39.32206,1.00224352437283,0.04421569,44.21569,NA,NA,44.3148889781766,44.3148889781766,0.03941028,"y",0.03932206,1.3233e-07,22,6085415.94208765,2.17454322365684e-14
4,"Trp","122",0.434,4.01,0.05,8.68,34.8068,"TM",100,16,3,39.32206,0.885172343463186,0.04421569,44.21569,NA,NA,39.1385059351418,39.1385059351418,0.0348068,"y",0.03932206,-6.77288999999999e-06,22,6085415.94208765,-1.11297075901709e-12
4,"Trp","123",0.422,4.01,0.05,8.43,33.82034,"TM",1000,16,3,39.32206,0.86008566183969,0.04421569,44.21569,NA,NA,38.0292809973486,38.0292809973486,0.03382034,"y",0.03932206,-8.25257999999999e-06,22,6085415.94208765,-1.35612422857145e-12
4,"Trp","124",0.495,4.01,0.05,9.9,39.70702,"TM",0,18,3,39.32206,1.009789924536,0.04421569,44.21569,NA,NA,44.6485582684071,44.6485582684071,0.03970702,"y",0.03932206,5.77440000000005e-07,24,7005915.22298741,8.24217795421421e-14
4,"Trp","125",0.443,4.01,0.05,8.87,35.56068,"TM",100,18,3,39.32206,0.904344279012849,0.04421569,44.21569,NA,NA,39.9862062941056,39.9862062941056,0.03556068,"y",0.03932206,-5.64207e-06,24,7005915.22298741,-8.05329470943006e-13
4,"Trp","126",0.464,4.01,0.05,9.28,37.19676,"TM",1000,18,3,39.32206,0.945951458290842,0.04421569,44.21569,NA,NA,41.8258964348358,41.8258964348358,0.03719676,"y",0.03932206,-3.18795000000001e-06,24,7005915.22298741,-4.55036907888906e-13
4,"Trp","127",0.446,4.01,0.05,8.91,35.74514,"TM",0,20,3,39.32206,0.909035284519682,0.04421569,44.21569,NA,NA,40.1936223393841,40.1936223393841,0.03574514,"y",0.03932206,-5.36538e-06,26,8015331.07929134,-6.69389691694977e-13
4,"Trp","128",0.459,4.01,0.05,9.19,36.83586,"TM",100,20,3,39.32206,0.936773404038344,0.04421569,44.21569,NA,NA,41.4200824332042,41.4200824332042,0.03683586,"y",0.03932206,-3.7293e-06,26,8015331.07929134,-4.65270861940455e-13
4,"Trp","129",0.476,4.01,0.05,9.53,38.19926,"TM",1000,20,3,39.32206,0.971446053436671,0.04421569,44.21569,NA,NA,42.9531575504793,42.9531575504793,0.03819926,"y",0.03932206,-1.68419999999999e-06,26,8015331.07929134,-2.10122324747301e-13
4,"Trp","130",0.452,4.01,0.05,9.04,36.23436,"TM",0,22,3,39.32206,0.921476646950847,0.04421569,44.21569,NA,NA,40.7437257638181,40.7437257638181,0.03623436,"y",0.03932206,-4.63155e-06,28,9122357.54912758,-5.07714149007779e-13
4,"Trp","131",0.412,4.01,0.05,8.24,33.03438,"TM",100,22,3,39.32206,0.84009789924536,0.04421569,44.21569,NA,NA,37.1455082826841,37.1455082826841,0.03303438,"y",0.03932206,-9.43152e-06,28,9122357.54912758,-1.03389063070675e-12
4,"Trp","132",0.451,4.01,0.05,9.03,36.19426,"TM",1000,22,3,39.32206,0.920456863145013,0.04421569,44.21569,NA,NA,40.6986353191923,40.6986353191923,0.03619426,"y",0.03932206,-4.6917e-06,28,9122357.54912758,-5.14307839254634e-13
